smiles,nucleophilicity
CC[C:1](=C[O-])C(C)C,20.30534403
CCC[C-:1](CC)[N+]#N,9.495761135
CCCC(=[O:1])OCC,-3.717431764
[C:1](CC(C)C)(C#N)=C=[N-],13.00512428
CCC[N-:1]CCC,30.15772128
CCCOC(=[O:1])CC(C)C,-6.629021364
[C:1](C(C)C)(C#N)=C=[N-],13.44782199
CC(C)(C)[CH:1]=[N+]([O-])[O-],17.9047674
CCC(C)OC(=[O:1])CC(C)C,-3.707145247
C[CH-:1]c1ccccc1,31.1121963
CC(C)C[O:1]Cc1ccccc1,-3.682756455
C[C:1](=C=[N-])c1ccccc1,19.33017442
CCC[N:1](CC)CCC,9.771814166
CCCN(C)C(=[O:1])CC,-1.515383823
C[C:1](=C=[N-])C,27.62467501
CC(=[N:1]C)C,11.18691592
CCC(C(C)C)[C-:1](c1ccccc1)[N+]#N,4.747348255
CC(C)[C:1](=C(C)[O-])c1ccccc1,19.64803306
CC(C)C[O:1]CC(C)(C)C,-3.718893368
c1ccc(cc1)CNC=[O:1],-0.601308868
CCC[N:1]=C(CC)c1ccccc1,9.393789902
CC[C-:1](C(C)C)C(C)(C)C,39.87096476
CC(=[CH2:1])[O-],21.73525368
CC(C)N(C)C(=[O:1])c1ccccc1,0.992513851
[N:1]#CC2=CC=CC=C2,-0.608122915
CC(C)C[C:1](=C=[N-])Cc1ccccc1,25.31551073
CC(C)[N-:1]C,29.80974984
CCC[C:1](=[N+]([O-])[O-])CC(C)(C)C,15.17666511
CCC(CC)[O:1]C(C)C,-3.11908278
CCCC(=[CH:1]CC)[O-],23.14047297
CCC[NH:1]CC,10.99448188
CCC(C)[N-:1]CC(C)C,32.91537781
CC(C)C(=[O:1])N(C)C(C)C,0.627960158
CC(C)C([CH-:1][N+]#N)C(C)C,8.980231548
CCC[C-:1](C(C)CC)[N+]#N,8.873003908
CCC(C)[N-:1]CC(C)(C)C,30.83172037
CC[CH:1]=C(c1ccccc1)[O-],21.50688805
CC[N:1]=C(C(C)C)C(C)C,9.622584197
CCN(c1ccccc1)C(=[O:1])C(C)C,-1.270509508
CC[N:1](c1ccccc1)C(C)C,6.727131823
[CH2:1]=C=[N-],24.07023448
CC(C)[C:1](=C=[N-])C(C)C,26.28882272
CC(C)[O:1]C,-3.760068844
CCCC(=[O:1])OC(C)CC,-3.143819849
CCC(CC)[C-:1](CC(C)(C)C)[N+]#N,6.21921825
c1ccc(cc1)C[CH:1]=C=[N-],25.21101613
CC[N:1]=CC(C)C,8.206498617
CCN(CC)C(=[O:1])C(C)C,-0.796880696
CCCC(=[NH:1])C,10.64855661
C[NH:1]Cc1ccccc1,10.46705659
CCC(C)[C:1](=C=[N-])C(C)(C)C,24.1102462
CCC(C)[C-:1](CC)[N+]#N,7.633756388
CCC[N:1](CC(C)C)CC(C)C,7.973773413
CC(C)(C)C[C:1](=C=[N-])C(C)(C)C,24.94473141
CC(C)C(=[N:1]c1ccccc1)C,6.396319101
CCC(C)[C-:1](C(C(C)C)C(C)C)[N+]#N,5.893106954
CC(C)(C)CC(=[O:1])OC,-4.125720627
CC(C)C[C:1](=[N+]([O-])[O-])CC(C)(C)C,16.01670885
CCCC(=[N:1]C)C(C)C,9.767912677
CCC(C(C)C)C(=[O:1])CC(C)C,-2.35742155
CCC[C:1](=C=[N-])CC(C)C,25.83634404
CCC(C)[C:1](=C=[N-])c1ccccc1,19.54044642
C[C:1](=C[O-])Cc1ccccc1,20.35269944
CCC[C:1](=[N+]([O-])[O-])C(CC)CC,15.32974679
CCC(C)(C)[O:1]C(C)(C)C,-5.149135579
C[CH-:1]Cc1ccccc1,40.14515898
C[CH-:1]C,40.8878056
CCC[N:1]=CC(C)C,9.466731213
CCC(C)[C:1](=[N+]([O-])[O-])C(CC)C(C)C,10.38964863
CCC[N:1]=C(C)CC,10.69242243
CCC(C(C)C)[C:1](=C=[N-])Cc1ccccc1,24.3682357
[N:1]#CC(C)(C)CC,-0.460285014
CCC[C-:1](C(C)C)[N+]#N,8.977818124
CC[N:1](C)Cc1ccccc1,9.96360518
CCC[N:1]=C(C(C)C)C(C)C,10.78497265
CCC(=[N:1]c1ccccc1)C,7.844224533
CC(C)C(C(C)C)[C:1](=[N+]([O-])[O-])C(C)(C)C,15.2884722
CC(C)[C:1](=C=[N-])c1ccccc1,20.44550312
CC(C)CC(=[O:1])OC,-4.093423411
CCC(C(C)C)[C:1](=C=[N-])CC(C)C,24.96741185
CCC(C)[C-:1](C(CC)C(C)C)[N+]#N,5.766578965
CC(C)(C)[NH2:1],10.17937007
CCC[C-:1](CC)C(C)(C)C,40.94851753
CCC[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.76582315
CC(C)(C)CC(=[O:1])Cc1ccccc1,-3.863648513
CC(C)[NH:1]C,11.01845576
CCC[CH:1]=C(C)[O-],22.49103039
CCC(C)C(=[O:1])C(C)C,-3.360210064
CCCC(=[O:1])C(CC)C(C)C,-2.73351195
CC(C)[C:1](=C[O-])C,20.82691472
CCC(C(C)C)[O:1]C,-3.658734765
CCC[CH-:1]C,40.4851415
CCC(C)[C-:1](C(CC)CC)[N+]#N,6.128033275
CC(C)(C)[N-:1]c1ccccc1,21.01811781
CC[C-:1](CC)c1ccccc1,29.87561958
CC(C)(C)C(=[O:1])O,-4.912992061
CC(C)[CH:1]=C(c1ccccc1)[O-],20.95971688
CC(C)[N-:1]Cc1ccccc1,29.28748871
CCCOC(=[O:1])CC(C)(C)C,-4.017902335
C[C:1](=[N+]([O-])[O-])C(C)(C)C,17.54757825
c1ccc(cc1)C[C:1](=C=[N-])Cc2ccccc2,24.44054939
CC[C-:1](C)Cc1ccccc1,39.9775302
CCC(C(C)C)[C:1](=[N+]([O-])[O-])C(C)(C)C,10.74402564
C[CH-:1]C(C)C,40.86711538
CC(C)C(=[O:1])OC,-5.038367923
CC[NH:1]C(C)(C)C,11.04242963
c1ccc(cc1)C[C-:1](c2ccccc2)[N+]#N,5.404361457
CNC=[O:1],-0.057646214
CCC(C)[C:1](=[N+]([O-])[O-])Cc1ccccc1,16.13040255
CCC[N-:1]C(C)C,29.5067681
CCC(C)[O:1]CC(C)(C)C,-3.255158999
CC[C-:1](C)CC(C)C,41.96531679
CCC[C-:1](C)C,40.51852136
c1ccc(cc1)C(=[O:1])c2ccccc2,-3.124563949
CCC[O:1]CCC,-3.073997506
CCC[CH:1]=[N+]([O-])[O-],18.09631605
CCOC(=[O:1])C,-3.451586025
CCC=[N:1]c1ccccc1,6.73167693
[C-:1]#[N+]C(C)(C)C,9.50372764
CC[CH-:1]CC(C)C,40.77100091
CCC(C)[N-:1]C(C)C,29.71452083
CCC(C)C(=[O:1])OCC(C)C,-4.818335416
CCCC(=[O:1])CC(C)(C)C,-3.004103082
CCC(=[C:1](C)c1ccccc1)[O-],19.21553062
CCC(CC)[N-:1]CC,30.23436291
CC(C)[NH:1]c1ccccc1,7.182635481
CCC[C-:1](C)[N+]#N,9.302336654
CC=[N:1]c1ccccc1,6.820991248
CCC(C)[O:1]C(C(C)C)C(C)C,-6.328800327
CCC(C)[C-:1](CC(C)(C)C)[N+]#N,6.984096236
CCN(C(C)C)C(=[O:1])C(C)C,-0.633890543
CC(C)[C:1](=C(c1ccccc1)[O-])C,20.89698593
CCC(C)C(=[O:1])C(CC)CC,-3.770907369
CCC(=[O:1])OC(C)(C)C,-2.881496213
CCC(C)[N-:1]C(C)(C)C,27.03920167
CC[C:1](=C(CC)[O-])C,23.99327041
CC(C)C(C(C)C)[C:1](=C=[N-])C(C)C,21.66114251
CC(=[O:1])c1ccccc1,-4.287650307
CC(C)[N:1](C)C(C)(C)C,8.381329317
CN(C)C=[O:1],0.435744439
CCC(C)[CH:1]=C=[N-],25.50156049
CCC[C-:1](Cc1ccccc1)[N+]#N,8.012988223
CC(C)C(=[O:1])CC(C)(C)C,-2.551799765
C[N-:1]C,30.19134443
CC(C)C[C:1](=C=[N-])C(C)(C)C,25.35987719
C[CH:1]=C=[N-],25.92301939
CC[CH2-:1],38.73729085
CC(C)C(=[NH:1])C(C)C,9.985965131
CC(C)(C)[N-:1]C,30.24078481
CCCN(Cc1ccccc1)C(=[O:1])C,0.265711965
CCC(CC)[C-:1](Cc1ccccc1)[N+]#N,7.421846684
CC(C)C=[N:1]C,8.479026465
CCC(CC)[N-:1]CC(C)C,29.8893494
CCC(=[N:1]CC)CC,10.3116654
CCC(C(C)C)C(=[O:1])C(CC)C(C)C,-3.371581308
C[N-:1]Cc1ccccc1,29.57159542
CC(C)[N:1](C)C,10.5629521
CCC(=[O:1])CC,-2.169728504
CCC(CC)C(=[O:1])C(C(C)C)C(C)C,-4.330732809
CCC(C(C)C)C(=[O:1])c1ccccc1,-3.995183796
CCC(C)[C:1](=[N+]([O-])[O-])CC(C)(C)C,15.81129372
CC(C)N(c1ccccc1)C(=[O:1])C,-1.278048652
CC(=[O:1])N(C)c1ccccc1,0.059043763
CC(C)[CH:1]=C[O-],19.84757989
CCC(=[O:1])OCC,-3.421267541
[C:1](C)(C#N)=C=[N-],13.52382074
CCC(CC)[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.88856743
CCC(C(C)C)[N-:1]c1ccccc1,23.04106743
CCC[CH-:1][N+]#N,9.93492649
[C-:1]#[N+]C2=CC=CC=C2,8.566792687
CCC[C:1](=C(CC)[O-])C(C)C,20.92037202
CCC(C)[C:1](=[N+]([O-])[O-])C(C)(C)C,15.10727626
CCC[O:1]c1ccccc1,-7.418372849
CCN(Cc1ccccc1)C=[O:1],-0.490829318
CCC(=[O:1])N(C)C,-1.355469614
CC(C)(C)C[CH:1]=[N+]([O-])[O-],15.34932083
CC[C:1](=C(CC)[O-])Cc1ccccc1,22.0521611
CCC[NH:1]CC(C)C,9.675918659
CCC[C-:1](CC)Cc1ccccc1,39.8980594
c1ccc(cc1)C[N-:1]Cc2ccccc2,28.68649155
CCC(CC)[C:1](=C=[N-])C(C)C,25.81517405
CC(C)C(C(C)C)[C:1](=C=[N-])c1ccccc1,17.25334949
CC(C)C[C-:1](C)C(C)(C)C,40.14540817
CCCN(C)C(=[O:1])C(C)C,-0.418377378
CCC(CC)[C:1](=[N+]([O-])[O-])CC,14.39922373
CC(C)[C:1](C=C=[N-])C(C)C,25.76006474
CCC(CC)[C:1](=C=[N-])C(CC)C(C)C,24.50166937
CC(C)C(=[O:1])O,-4.279242234
CC(C)[O:1]C(C)(C)C,-2.432829792
CC(C)(C)C(=[O:1])OC,-6.818619101
CC(C)[C:1](=[N+]([O-])[O-])c1ccccc1,15.29723617
CC[N-:1]C(C)C,30.24587177
CC(C)C(=[O:1])C(C)C,-3.10596924
CCC[N:1](CC)C(C)C,9.89168355
CC[N:1]=C(C)c1ccccc1,9.71070392
CCC(CC)C(=[O:1])c1ccccc1,-5.945451846
CC(C)(C)[N-:1]Cc1ccccc1,29.22951118
[CH2:1]=C[O-],19.76413695
CCC[O:1]C(CC)C(C)C,-3.504006261
CCC(=[O:1])N(CC)CC,1.324415076
CCC[O:1]CC(C)C,-3.559927928
CC(C)C[C:1](=C=[N-])c1ccccc1,18.50374753
CC[O:1]C,-3.424092733
CCC(=[NH:1])Cc1ccccc1,9.282240362
CC(C)C[NH:1]c1ccccc1,6.559314686
CC[C:1](=[N+]([O-])[O-])C(C)(C)C,15.96102696
CCC(C(C)C)OC=[O:1],-4.62494686
CCC(C(C)C)[O:1]C(CC)C(C)C,-4.813661275
CCC(C(C)C)[C:1](=C=[N-])C(CC)C(C)C,23.23420468
CCCNC(=[O:1])CC,-1.726188115
CCCC(=[NH:1])c1ccccc1,10.15500996
CC[O:1]C(C(C)C)C(C)C,-4.810535928
[C:1](CC1=CC=CC=C1)(C#N)=C=[N-],13.14248446
CC(C)[C:1](=C=[N-])Cc1ccccc1,26.4982477
CCC(C)[O:1]C(CC)C(C)C,-4.751695281
CC[N-:1]CC,29.51157819
CC(C)C[N:1](C)CC(C)C,8.526068572
CCCC=[N:1]C,9.82610283
CCC(CC)C(=[O:1])CC(C)C,-4.586262195
CC(C)[C:1](=C=[N-])C,26.54174215
CC(C)[O:1]CC(C)(C)C,-2.95938075
CCC(=[O:1])Cc1ccccc1,-3.385526085
C[C-:1](C)C,40.96688383
CCC(C)[N-:1]C(CC)C(C)C,28.76730496
[N:1]#CC(C)(CC)CC,-0.351284391
CC(C)C(C(C)C)C(=[O:1])C,-3.654313912
CC(C)C[NH:1]C(C)(C)C,9.004426692
CCC[N-:1]Cc1ccccc1,29.73770037
CCN(C=[O:1])c1ccccc1,-2.281210114
CCC[C-:1](CCC)c1ccccc1,30.98688246
COC(=[O:1])c1ccccc1,-5.418071747
CCC[C:1](=C(CCC)[O-])C(C)C,21.66323047
CCC(C)[C:1](=C=[N-])C(C(C)C)C(C)C,23.93651639
CC(C)[CH-:1]C(C)(C)C,40.76971083
CCC(C)[O:1]C,-3.043132436
CCCC(=[N:1]CCC)C,10.62903007
CC(C)CC(=[O:1])Cc1ccccc1,-3.701353034
CCC(=[N:1]c1ccccc1)CC,7.880963605
CC[C:1](=C=[N-])C(C(C)C)C(C)C,24.76444447
CCC[N:1](CCC)C(C)C,9.843735796
CC(C)[C-:1](C)c1ccccc1,32.51647118
CC(C)[C-:1](C)C(C)(C)C,40.98016537
CCC=[NH:1],9.834082617
CC(C)C(C=[O:1])C(C)C,-4.011522592
CC[NH:1]Cc1ccccc1,10.08347456
CC(C)C(C(C)C)[C:1](=C=[N-])C(C)(C)C,23.06377056
CC(C)C[C-:1](C)C,40.54541019
CCC(C(C)C)[N-:1]C(C)C,29.77578367
CCOC(=[O:1])CC(C)(C)C,-3.790399041
CCCN(C=[O:1])C(C)C,0.545784927
CCC(=[CH:1]C)[O-],22.73063109
CC[C-:1](Cc1ccccc1)C(C)C,41.18502385
CC(C)(C)C[N-:1]Cc1ccccc1,29.38275778
CC(C)(C)C[O:1]Cc1ccccc1,-4.013660733
CC(C)C(C(C)C)[C-:1](C(C)(C)C)[N+]#N,1.951959753
CCC[CH:1]=C(CCC)[O-],22.69747229
[C:1](C(CC)C(C)C)(C#N)=C=[N-],12.61923127
CC(C)C[C:1](=C=[N-])C(C)C,26.81560849
C[O:1]Cc1ccccc1,-3.536054161
[C-:1]#[N+]CCC,9.466249945
CC(C)C(=[O:1])N,0.452220762
C[NH-:1],30.09595764
CCC(=[O:1])C(C)(C)C,-3.83456114
CCCN(C(C)C)C(=[O:1])C,1.419772009
CC[C:1](=C=[N-])C,26.59854613
CCC[CH:1]=C[O-],18.96850685
CCC(=[C:1](C)C(C)C)[O-],23.03961377
CCC(C)(C)[O:1]CC(C)C,-2.989991282
CCC(C(C)C)[O:1]Cc1ccccc1,-3.133523531
CCC(CC)[C-:1](C(C(C)C)C(C)C)[N+]#N,5.631695191
CC[C-:1](CC)CC(C)C,42.67173928
CCC[N:1](C)CC(C)C,10.61089985
CC[C-:1](C)C,40.77537471
[C:1](C(C)(C)CC)(C#N)=C=[N-],13.16698566
CC(C)C[NH:1]Cc1ccccc1,9.436179892
CC(C)[NH-:1],29.53743595
CCC(C)(C)[O:1]C(C(C)C)C(C)C,-4.683683424
CC[O:1]C(C)C,-2.600034684
c1ccc(cc1)C[O:1]c2ccccc2,-6.854519967
CC(=[O:1])NCc1ccccc1,0.225032779
[C:1](C(CC)CC)(C#N)=C=[N-],12.10213768
CC(C)(C)[O:1]c1ccccc1,-5.459194073
CCC(C)[O:1]C(C)CC,-2.655646174
CC(=[N:1]c1ccccc1)C,7.918384853
C[C-:1](C)c1ccccc1,31.68043558
CC(C)CC(=[O:1])OCC(C)C,-4.227218852
CCC(CC)[C:1](=C=[N-])CC,24.64773086
CCC[N:1](CCC)Cc1ccccc1,9.532075399
CCC[C:1](=C(c1ccccc1)[O-])C,19.93200702
CCC[C:1](=C(C)[O-])c1ccccc1,18.11702455
CCC[C:1](=C[O-])C(C)C,20.57773913
CC[C-:1](CC(C)(C)C)[N+]#N,7.089605998
CCC([CH-:1][N+]#N)C(C)C,8.859006444
CCC[N-:1]CC,31.00033788
CCC(C)[C:1](=[N+]([O-])[O-])C(CC)CC,15.15268276
CC[C-:1](CC(C)C)CC(C)C,40.19973778
CCCC(=[N:1]CC)C(C)C,11.23138806
CCC(CC)[C-:1](C(CC)C(C)C)[N+]#N,5.652469946
CC(=[N:1]C)Cc1ccccc1,9.750837451
CCC(CC)[O:1]CC(C)C,-3.763837465
CC[CH:1]=C[O-],20.6435901
CC(C)C(C(C)C)[N-:1]c1ccccc1,19.22581345
CCC(CC)[C:1](=C=[N-])CC(C)C,24.83977163
CCCC(=[O:1])C(C)CC,-3.104286228
CCC[C-:1](C(C(C)C)C(C)C)[N+]#N,4.278559426
CC[C:1](=C[O-])CC,20.53806301
CCC[N:1]=Cc1ccccc1,8.447272617
CC[NH:1]c1ccccc1,6.415471426
CCC(C(C)C)[O:1]C(C)(C)CC,-4.059441996
CCC[CH-:1]C(C)(C)C,40.67022883
C[C-:1](C)[N+]#N,10.01727305
CCC(CC)C(=[O:1])C,-2.763581479
CCC(C)[N-:1]CC,28.98880251
CC(C)C[N-:1]c1ccccc1,21.70601315
CCC[N:1]=C(CC)C(C)C,9.475619348
c1ccc(cc1)C[CH-:1][N+]#N,9.545782549
CCC(=[N:1]C)CC,11.06440611
C=[NH:1],9.003297086
CC(C)[C:1](=C(C)[O-])C,23.31958211
CCC(C(C)C)[O:1]CC(C)(C)C,-3.862957178
CCC(C)[O:1]CC(C)C,-2.104650682
CCC([CH:1]=[N+]([O-])[O-])C(C)C,17.43710417
CC(C)(C)[C:1](=[N+]([O-])[O-])c1ccccc1,15.63062077
CCC(C)C(=[O:1])CC(C)C,-3.281649538
CCC[C:1](=C[O-])C,19.86879109
CCC(C(C)C)[C:1](=[N+]([O-])[O-])c1ccccc1,13.7150271
CC(=[O:1])N(C)C,1.164576859
CCC(CC)OC(=[O:1])CC,-3.886233235
CC[C:1](=C(CC)[O-])c1ccccc1,18.53082188
CCC(CC)[O:1]C,-1.874589723
c1ccc(cc1)C[CH:1]=[N+]([O-])[O-],18.23529865
CCC(C)(C)[O:1]C(C)C,-3.135880499
CCC[C:1](=C=[N-])CC(C)(C)C,25.3570409
CCCN(CC)C=[O:1],0.437486851
CC(C)[C:1](=[N+]([O-])[O-])Cc1ccccc1,16.62571429
c1ccc(cc1)C[NH2:1],9.148493372
CCC(C)[C:1](=[N+]([O-])[O-])C(C(C)C)C(C)C,13.2082084
CC(C)C(=[O:1])Nc1ccccc1,-1.624123708
CC(C)C[C-:1](C(C)(C)C)[N+]#N,7.29610769
CCC(C(C)C)[C:1](=C=[N-])c1ccccc1,19.84380529
c1ccc(cc1)C[C-:1](Cc2ccccc2)[N+]#N,8.051651827
[CH2-:1]Cc1ccccc1,38.55929138
c1ccc(cc1)C[CH:1]=C[O-],20.33793319
CCC[O:1]Cc1ccccc1,-3.160289209
C[C:1](=C=[N-])CC(C)(C)C,25.32461005
C[C-:1](C)C(C)(C)C,41.11176973
CCC[CH-:1]c1ccccc1,31.07958815
CCC[C:1](=C(CCC)[O-])C,23.66427455
CC(C)C[CH-:1]Cc1ccccc1,41.10520344
CCC(C(C)C)[O:1]C(C)C,-5.510791873
c1ccc(cc1)COC=[O:1],-5.231207266
CCC(=[O:1])OC(C)C,-3.204257316
CC(C)C(C(C)C)[C:1](=C=[N-])C,23.81525947
CCC(CC)[N-:1]C(CC)C(C)C,28.62594165
CCC(C(C)C)[C-:1](CC(C)C)[N+]#N,8.673024301
c1ccc(cc1)[NH2:1],5.672281248
CCC(C)OC(=[O:1])C(CC)CC,-4.846782629
CC[CH:1]=[N+]([O-])[O-],17.61860795
CCCN(CCC)C=[O:1],0.309872316
CCC(C)C(=[O:1])C(C)CC,-3.256224002
CC[N:1](CC(C)C)CC(C)C,7.158661604
CC(C)C(=[O:1])NC,-0.830008638
CCCC(=[O:1])OC(C)C,-4.384207896
CCCC(=[N:1]C)C,10.60806023
CC(C)[C-:1](C(C)(C)C)[N+]#N,7.295720825
CCCC(=[C:1](CC)CC)[O-],22.42844088
[CH2-:1][N+]#N,9.544169518
CC(C)(C)C[C-:1](c1ccccc1)[N+]#N,3.897978482
CC[N:1]=CCc1ccccc1,8.971221897
CCC[N:1](C)C(C)C,9.364258262
[N:1]#CC(CC)(CC)CC,-1.333077148
CC[C:1](=C=[N-])CC(C)(C)C,25.41968801
CC(C)C(C(C)C)[C-:1](c1ccccc1)[N+]#N,1.18993739
[C:1](C(C(C)C)C(C)C)(C#N)=C=[N-],12.99373023
CC(C)C[O:1]CC(C)C,-2.82152399
CCCOC(=[O:1])C(C)(C)C,-5.622723757
CCC[C:1](=C=[N-])C(C)C,25.39960409
CCCOC(=[O:1])C(CC)C(C)C,-3.971163609
CCCC=[O:1],-3.867334856
CC(C)(C)CC(=[O:1])CC(C)(C)C,-3.229699804
CCCC(=[O:1])OCC(C)C,-6.306466513
CC(C)C[N:1](C)C,9.675918659
CCC(C)OC(=[O:1])C(C)C,-4.185896841
[C-:1]#[N+]CC,9.455665006
CCC[C-:1](CC)c1ccccc1,31.77091084
CCCC(=[O:1])C(CC)CC,-3.433354158
CC[C:1](=C(c1ccccc1)[O-])C,21.05415804
CC(C)[NH2:1],10.6588476
CCOC(=[O:1])CC(C)C,-3.743877065
CCC[C-:1](CCC)CCC,41.04449998
CCC(CC)[C:1](=[N+]([O-])[O-])CC(C)C,14.77990864
CCC(=[N:1]C)C(C)C,9.51237963
CCC[C-:1](CCC)C(C)(C)C,39.95308006
CCC[C:1](=C(CCC)[O-])c1ccccc1,18.39471631
CCC[C:1](=C=[N-])CC,27.03381118
CCC(CC)[C-:1](C(C)(C)C)[N+]#N,6.567467955
CC(C)C[CH-:1]c1ccccc1,31.65838306
CCC(C(C)C)[C:1](=[N+]([O-])[O-])CC(C)C,15.88347619
CCC[C:1](=C[O-])CC,20.71405672
CCC(C)[O:1]C(C)(C)CC,-4.214832454
CCC(=[N:1]CC)C,10.70416105
CCC[C-:1](C)CCC,42.49602293
c1ccc(cc1)C[N-:1]c2ccccc2,21.63622024
CC[C:1](=C=[N-])CC,26.86168581
CC(C)[CH2-:1],39.01140114
CCC(C(C)C)C(=[O:1])Cc1ccccc1,-2.131457942
CC(C)[C:1](=[N+]([O-])[O-])CC(C)(C)C,13.17730132
CCC(CC)[O:1]CC,-4.511271084
CC[C-:1](CC)C(C)(C)C,39.52743905
[C-:1]#[N+]C(C)C,9.484074925
[NH3:1],9.556049276
CCC(C(C)C)[N-:1]Cc1ccccc1,30.49719523
CC(C)C(C(C)C)[O:1]c1ccccc1,-8.290275889
COC=[O:1],-5.234063675
CC[C:1](=[N+]([O-])[O-])CC,17.60294274
C[NH:1]c1ccccc1,6.127784905
CC(C)(C)[O:1]C,-3.261529984
CC[N:1](C)C,10.80269087
CCC[C-:1](C(CC)C(C)C)[N+]#N,7.988338873
CCCN(CC)C(=[O:1])CC,-1.291062797
CCC(CC)[C:1](=[N+]([O-])[O-])C(C)C,16.18015587
[C-:1]#[N+]CC1=CC=CC=C1,9.182694607
CC(C)C[C-:1](C)CC(C)C,40.46673491
CC[NH2:1],10.70679536
CC[C:1](=[N+]([O-])[O-])CC(C)C,16.87351576
CCC(CC)[N-:1]Cc1ccccc1,28.89376507
CC[CH-:1]C(C)C,39.8934431
CC[O:1]CC,-3.413733779
[CH2:1]=C(c1ccccc1)[O-],21.04800336
[C-:1]#[N+]C(CC)CC,9.473129692
CCC(CC)C(=[O:1])OC,-4.009705993
CC(C)(C)[N-:1]C(C)(C)C,29.07323457
CC[N:1](C)CC,10.970508
CC[CH-:1]c1ccccc1,31.34611046
c1ccc(cc1)CC=[NH:1],9.47927563
CC(C)C[N-:1]Cc1ccccc1,29.50302825
CC(C)C(=[O:1])C(C)(C)C,-4.873760713
CCOC(=[O:1])C(C)C,-3.879347274
CCCC(=[O:1])C,-2.699459868
CC(C)C[C:1](=C=[N-])C(C(C)C)C(C)C,23.44381317
CC[C-:1](C(C)C)[N+]#N,8.331659683
CCC(=[NH:1])c1ccccc1,10.12804265
CC(C)(C)C[N-:1]CC(C)(C)C,29.82108921
CCCC(=[O:1])Oc1ccccc1,-6.99823104
CCC(CC)[C:1](=C=[N-])Cc1ccccc1,25.80905347
C[N:1]=CCc1ccccc1,9.003728114
CCC(=[O:1])N,0.512736163
CCC(C(C)C)[C:1](=[N+]([O-])[O-])C(CC)C(C)C,10.86077272
CC[CH:1]=C=[N-],25.91441787
CCOC(=[O:1])C(C)(C)C,-6.381075598
CC(C)[NH:1]Cc1ccccc1,10.46705659
CC(C)C(C(C)C)[N-:1]C(C)C,30.16640058
CC(C)C=[NH:1],10.02101977
CCC[NH:1]Cc1ccccc1,10.49103047
CC(=[CH:1]Cc1ccccc1)[O-],22.45575636
CCC(CC)[O:1]C(C)(C)C,-3.152832473
c1ccc(cc1)[CH:1]=C[O-],16.0698623
CC[C-:1](c1ccccc1)[N+]#N,5.690921572
C[C-:1](C(C)(C)C)[N+]#N,8.856701787
CCC(=[CH:1]C(C)C)[O-],22.57919821
CCC(CC)C(=[O:1])OCC(C)C,-4.71194985
CCC[C:1](=C(c1ccccc1)[O-])CC,20.07632151
CC[O:1]Cc1ccccc1,-3.622950831
CC(C)CC(=[O:1])C(C)C,-4.637260246
CCC[C:1](=C(CC)[O-])CC,22.66292835
CC[C:1](=C(CC)[O-])C(C)C,23.57532668
CC(C)[N:1](C)c1ccccc1,6.942896714
CCC(=[N:1]C)Cc1ccccc1,9.625194573
CCC(C(C)C)C(=[O:1])OC,-4.239722116
CCC(=[O:1])Oc1ccccc1,-4.539862943
CC(C)[O:1]Cc1ccccc1,-2.486419539
[C-:1]#[N+]C(CC)C(C)C,8.369276009
CCC(=[CH2:1])[O-],22.19871755
CC[N:1](C)C(C)C,10.85063862
CCCC(=[CH:1]C)[O-],23.042523
[C:1]([H])(C#N)=C=[N-],12.40566783
CCC(C(C)C)C(=[O:1])C,-3.381644693
CCCC(=[C:1](C)c1ccccc1)[O-],19.25156122
C[CH:1]=[N+]([O-])[O-],18.11835861
CCC=[N:1]C,9.780185971
CCCC(=[O:1])OCCC,-3.771729704
CCC(CC)[C:1](=C=[N-])C,26.3856153
CCC[N:1](CCC)C(C)(C)C,8.35735544
[C-:1]#[N+]C,9.410852014
CC(C)[C-:1](C)[N+]#N,9.302145611
C[C:1](=C=[N-])Cc1ccccc1,26.1658143
CC(C)(C)[O:1]C(C)(C)C,-4.556167054
CCC(C(C)C)[O:1]c1ccccc1,-7.096655177
CC[N:1](Cc1ccccc1)C(C)C,9.96360518
C[C:1](=C[O-])c1ccccc1,16.30837336
CC(C)C[CH-:1]C(C)(C)C,39.8919873
CC(C)C[C:1](=[N+]([O-])[O-])c1ccccc1,14.33255385
CCCN(CCC)C(=[O:1])CC,-0.751313824
CCC[O:1]C(CC)CC,-2.597323445
CC(C)(C)[CH-:1][N+]#N,9.547502419
CC(C)[C-:1](c1ccccc1)[N+]#N,5.218537836
CCCC(=[NH:1])CC,10.88174249
CN(C=[O:1])c1ccccc1,-0.478436161
CC(C)C[N:1](C)c1ccccc1,4.881143316
[C-:1]#[N+]C(C)CC,9.50202694
CC(C)C(=[O:1])N(C)Cc1ccccc1,-1.411818519
CCC[NH:1]CCC,10.89858637
CC(C)C(C(C)C)[C:1](=[N+]([O-])[O-])C(C)C,13.52086459
C[C-:1](Cc1ccccc1)[N+]#N,9.406304225
CC(C)[C-:1](Cc1ccccc1)[N+]#N,8.72426449
CCC[O:1]CC(C)(C)C,-3.784076296
CC[N:1]=C(C)Cc1ccccc1,9.869655575
C[N-:1]c1ccccc1,21.65206533
CCC(=[O:1])N(C)c1ccccc1,-0.195696828
CC(C)(C)C[CH:1]=C=[N-],24.63374891
CC(C)CC(=[O:1])CC(C)C,-2.902492163
